Frame,Visibility,X,Y
901,1,536,846
902,1,535,845
903,1,534,844
904,1,533,843
905,1,532,842
906,1,531,842
907,1,530,841
908,1,529,841
909,1,528,842
910,1,527,841
911,1,525,842
912,1,524,842
913,1,522,843
914,1,521,844
915,1,520,845
916,1,518,846
917,1,516,848
918,1,515,850
919,1,513,852
920,1,511,854
921,1,509,857
922,1,507,859
923,1,505,863
924,1,503,866
925,1,500,871
926,1,498,874
927,1,496,879
928,1,493,885
929,1,490,890
930,1,488,896
931,1,484,902
932,1,481,909
933,1,477,917
934,1,474,925
935,1,470,933
936,1,466,944
937,1,463,954
938,1,459,964
939,1,453,975
940,1,449,988
941,1,444,1002
942,1,439,1017
943,1,434,1034
944,1,428,1049
945,1,421,1067
946,1,415,1087
947,1,408,1107
948,0,0,0
949,1,393,1155
950,1,385,1181
951,1,378,1193
952,1,375,1186
953,1,370,1179
954,1,366,1173
955,1,361,1167
956,1,356,1162
957,1,351,1156
958,1,342,1147
959,1,339,1145
960,1,333,1140
961,1,327,1136
962,1,319,1132
963,1,312,1128
964,1,303,1125
965,1,295,1122
966,1,285,1120
967,1,274,1116
968,1,263,1116
969,1,250,1115
970,1,238,1115
971,1,224,1115
972,1,209,1118
973,1,193,1121
974,1,175,1124
975,1,188,1094
976,1,222,1042
977,1,252,999
978,1,280,965
979,1,301,935
980,1,319,909
981,1,335,889
982,1,349,871
983,1,361,856
984,1,372,844
985,1,382,833
986,1,391,823
987,1,398,814
988,1,405,807
989,1,411,801
990,1,417,795
991,1,421,791
992,1,427,787
993,1,431,784
994,1,436,781
995,1,439,779
996,1,443,778
997,1,446,777
998,1,450,776
999,1,452,775
1000,1,454,775
1001,1,457,775
1002,1,460,776
1003,1,460,776
1004,1,463,777
1005,1,464,778
1006,1,467,779
1007,1,467,780
1008,1,470,781
1009,1,470,783
1010,1,472,785
1011,1,473,788
1012,1,474,789
1013,1,475,792
1014,1,476,794
1015,1,477,796
1016,1,478,800
1017,1,478,801
1018,1,479,804
1019,1,479,807
1020,1,480,810
1021,1,481,813
1022,1,481,816
1023,1,482,818
1024,1,482,822
1025,1,483,825
1026,1,483,828
1027,1,483,831
1028,1,483,834
1029,1,484,838
1030,1,484,841
1031,1,485,845
1032,1,485,848
1033,1,485,852
1034,1,485,855
1035,1,485,859
1036,1,485,863
1037,1,485,866
1038,1,485,870
1039,1,485,873
1040,1,485,877
1041,1,485,881
1042,1,485,885
1043,1,485,888
1044,1,485,892
1045,1,485,896
1046,1,485,900
1047,1,485,904
1048,1,485,908
1049,1,486,912
1050,1,485,916
1051,1,485,921
1052,1,485,925
1053,1,485,929
1054,0,0,0
1055,1,485,937
1056,1,485,941
1057,1,484,945
1058,1,484,950
1059,1,484,953
1060,1,485,949
1061,1,486,945
1062,1,486,940
1063,1,486,937
1064,1,487,937
1065,1,488,929
1066,1,488,926
1067,1,488,923
1068,1,489,920
1069,1,490,917
1070,1,490,914
1071,1,490,911
1072,1,491,908
1073,1,491,906
1074,1,492,904
1075,1,492,902
1076,1,492,900
1077,1,493,898
1078,1,493,896
1079,1,493,894
1080,1,494,892
1081,1,494,891
1082,1,494,890
1083,1,495,888
1084,1,495,887
1085,1,495,886
1086,1,495,885
1087,1,496,885
1088,1,496,884
1089,1,496,883
1090,1,496,883
1091,1,496,883
1092,1,497,882
1093,1,497,882
1094,1,497,882
1095,1,497,882
1096,1,497,882
1097,1,497,883
1098,1,497,883
1099,1,497,884
1100,1,498,884
1101,1,498,885
1102,1,498,886
1103,1,498,887
1104,1,498,887
1105,1,498,888
1106,1,498,889
1107,1,498,890
1108,1,498,891
1109,1,498,892
1110,1,498,893
1111,1,499,894
1112,1,499,896
1113,1,498,898
1114,1,498,899
1115,1,499,899
1116,1,499,895
1117,1,500,893
1118,1,501,889
1119,1,502,886
1120,1,503,883
1121,1,503,880
1122,1,504,877
1123,1,505,874
1124,1,506,872
1125,1,506,869
1126,1,507,866
1127,1,508,864
1128,1,509,861
1129,1,510,858
1130,1,511,856
1131,1,511,853
1132,1,512,851
1133,1,513,848
1134,1,514,846
1135,1,514,844
1136,1,515,843
1137,1,516,840
1138,1,517,839
1139,1,518,837
1140,1,519,836
1141,1,520,834
1142,1,521,833
1143,1,522,831
1144,1,522,830
1145,1,523,828
1146,1,524,828
1147,1,525,827
1148,1,525,827
1149,1,528,826
1150,1,528,826
1151,1,529,826
1152,1,530,826
1153,1,531,826
1154,1,532,827
1155,1,533,827
1156,1,536,829
1157,1,535,829
1158,1,537,829
1159,1,537,832
1160,1,539,833
1161,1,540,835
1162,1,541,837
1163,1,542,840
1164,1,544,844
1165,1,544,847
1166,1,546,850
1167,1,547,855
1168,1,548,859
1169,1,550,864
1170,1,551,870
1171,1,552,876
1172,1,554,882
1173,1,556,890
1174,1,557,898
1175,1,559,906
1176,1,561,915
1177,1,562,924
1178,1,564,936
1179,1,565,948
1180,1,567,961
1181,1,569,974
1182,1,572,989
1183,1,573,1004
1184,1,576,1023
1185,1,578,1042
1186,1,581,1062
1187,1,584,1085
1188,1,586,1110
1189,1,588,1137
1190,1,592,1166
1191,1,595,1198
1192,1,599,1232
1193,1,603,1271
1194,1,606,1303
1195,1,612,1297
1196,1,620,1293
1197,1,626,1288
1198,1,635,1284
1199,1,644,1279
1200,1,653,1276
1201,1,663,1273
1202,1,674,1269
1203,1,684,1267
1204,1,695,1267
1205,1,711,1265
1206,1,672,1198
1207,1,642,1145
1208,1,615,1104
1209,1,594,1068
1210,1,577,1039
1211,1,560,1015
1212,1,547,995
1213,1,534,978
1214,1,524,962
1215,1,514,949
1216,1,505,937
1217,1,499,928
1218,1,491,920
1219,1,485,912
1220,1,479,906
1221,1,474,900
1222,1,469,895
1223,1,465,891
1224,1,460,888
1225,1,456,884
1226,1,453,882
1227,1,449,880
1228,1,446,877
1229,1,443,876
1230,1,441,875
1231,1,438,874
1232,1,435,873
1233,1,433,873
1234,1,430,873
1235,1,428,873
1236,1,425,873
1237,1,424,874
1238,1,422,874
1239,1,420,875
1240,1,418,876
1241,1,416,877
1242,1,415,878
1243,1,413,880
1244,1,411,881
1245,1,410,883
1246,1,408,884
1247,1,407,886
1248,1,406,888
1249,1,404,889
1250,1,403,891
1251,1,402,893
1252,1,400,895
1253,1,400,898
1254,1,398,900
1255,1,398,902
1256,1,396,904
1257,1,395,907
1258,1,394,909
1259,1,393,912
1260,1,392,914
1261,1,391,917
1262,1,390,919
1263,0,0,0
